doc_id,source_idx,genre,model,text,label,obfuscated,condition,technique,score,pred
doc_0477,2388,news,gpt-4.1,"The number of rats seems to be increasing in London, according to several pest control experts. They say more reports have come in about rats being noticed during the day as well as night. Residents and business owners are speaking more often about rats showing up near homes, shops, and restaurants. Some people have sent pictures to local councils. In these photos, rats can be seen near bins, in parks, and sometimes inside buildings. Experts believe that construction projects in London have disturbed rat nests underground. When nests are disturbed, rats look for new places. They move to areas with food and shelter.

Food waste is a main reason for the rat problem. According to technicians who deal with pests, rats are attracted to bags and containers outside buildings. Restaurants and cafes sometimes leave bags out overnight. Rats tear these bags open and eat what they find inside. Experts say that smaller businesses do not always use proper bins. Some bins are broken or missing lids. When bins are not closed well, rats can get in easily. Many people in the pest control industry think that the city needs to clean more often. If trash is left out, rats will come.

The rainy weather in London also causes trouble. When there is heavy rain, rats come out from their hiding places because their nests become too wet. Pest specialists say that after rain, their phones ring more often. People complain about rats running near houses, schools, and shops. Rat numbers can become worse during wet periods. A worker from a pest control company said, “When it rains, rats are forced to move. They look for dry places. They are not picky. They will go anywhere, even homes.” Several companies agreed that calls increase after storms.

Some neighborhoods suffer more than others. Areas with older buildings are at higher risk. Old buildings have cracks and holes in the walls. Rats can squeeze through small gaps. Once inside, they search for scraps or crumbs. Houses with pets sometimes leave pet food out. Rats will eat dog food or cat food if they find it. Families tell local news they worry about disease. Rats carry germs that can cause sickness. One woman from East London said, “We see them in our backyard. My children are scared. We do not want rats in our house.” Another man said, “I have seen them outside the shop almost every day. It is bad for business.”

London councils have tried to solve the rat issue for some time. Many councils hire pest control services. These services place traps and poison around problem spots. Some people say poison is dangerous for pets and birds. Animal activists do not like the use of poison. They suggest safer methods, but these are slower and cost more. Council members explain that the rat problem may not be solved soon. As long as there is food left outside, rats will come back. Local officials advise citizens to put rubbish in bins and not leave food out. They ask business owners to keep bins closed.

There are also stories about rats getting inside the Tube. Passengers sometimes see rats running across platforms or tracks. Transport staff try to keep stations clean. Still, rats find ways inside. Engineers say that rats can live in tunnels and passageways. The underground is warm and offers many hidden spots. Sometimes, rats chew electrical wires. This causes disruptions. Transport for London admitted that rats are sometimes seen in stations. They said, “We clean every day. We do what we can, but rats are smart. They find new places to hide.” Commuters are told to report any sightings.

Pest control technicians are busy. One company said that calls about rats have doubled in the last year. They now send workers to homes, offices, and shops almost every day. They check where rats are coming in. They put traps and block holes. Some workers use cameras to find nests. Sometimes they discover several nests in one street. Workers wear masks and gloves for safety. They explain that rats are not always afraid of people. Rats become braver when they are hungry. A technician said, “Rats used to hide. Now they are seen during the day. They just walk by people.”

The government has given some money to councils to help control rats. This money pays for more traps and extra cleaning. Some councils have set up education programs. They teach people not to leave food and to tidy waste. Schools are told not to leave packed lunches outside. Shop owners are given leaflets with instructions. The city also considers making new rules. These rules may tell businesses to use stronger bins and clean more often. Some local politicians say that more effort is needed. They believe that only a city-wide plan will help.

Scientists from universities in London are studying the rat problem. They collect data to find out why rat numbers are growing. Some scientists think that climate change is making things worse. Warmer winters mean rats survive longer. More rain leads to more food waste. Experts say that rats can have many babies in one year. If they find enough food",1,True,ai_obfuscated,translated_news_awkward_plain,0.011991618460085693,0
doc_0478,2932,news,gpt-4.1,"On Sunday, the first match at the city’s tennis open ended with an unexpected result. Pablo Andújar from Spain won against Dominic Thiem of Austria. Many thought Thiem would go on to the next round. The match lasted more than two hours. Both players were focused. Andújar started strong and took the first set 6-4. Thiem tried to come back in the second set but could not win crucial games. Andújar kept steady and won the second set 7-5.

Fans were surprised. Thiem was a favorite for the open. He had won important titles in the past years. His return to the court was awaited by supporters. After a long injury, everyone was hoping to see his best level. But on this Sunday, his game was not enough. His backhand shots missed often. He also made mistakes near the net.

Andújar said it was a hard match. He respected Thiem and knew the game would be close. He stayed confident after losing a few games in the second set. He said he trusted his serve and tried to keep putting pressure on Thiem. Andújar also said the stadium noise gave him extra energy.

Thiem told journalists he was disappointed. He said his form was not perfect yet. He promised to practice more and come back stronger. He thanked the audience for support, even when he was behind. Thiem said he would learn from the loss and not give up.

On the same day, two more games happened. Local players received loud cheers, but only one went on to the next round. Organizers reported happy crowds, even with rain during the afternoon. They said ticket sales increased compared to last year.

The next matches will continue on Monday. Players from different countries will fight for a place in the finals. For Andújar, the win gives him hope to go further. For Thiem, the tournament is over, but many think he can return to his best soon. The open continues with more surprise results possible. The fans look forward to seeing who will become champion.",1,True,ai_obfuscated,translated_news_awkward_plain,0.02998929365291271,0
doc_0479,2212,news,gpt-4.1,"On Monday, many people gathered at the community hall in central Honolulu. There was excitement and also worry. The Hawaii State Language Committee met to talk about HSL. Hawaii Sign Language, or HSL, has a long but quiet history. Few people know about this language. Many think that American Sign Language is the only way for deaf people to communicate. But in Hawaii, this is not the full truth.

Kaleo Lambrecht, who is 52, spoke to the group. He used HSL with strong movements. His mother, Lani Lambrecht, explained with her voice. “My son always used HSL at home. He learned it from my father, who was born in 1920. We did not know about American Sign Language. Only HSL,” she said.

Many deaf people in Hawaii share this story. Their families learned HSL many years ago, before ASL was brought to the schools. HSL is different from ASL. Some words look the same, but much is not the same. People say it is its own language.

Scholars from the University of Hawaii started to study HSL in 2011. Dr. James Green, a linguist, shared findings at the meeting. He said, “We have found that HSL is unique. It has its own grammar and signs. It is not the same as ASL. HSL came from the deaf community in Hawaii. It is a local creation. But now, fewer than 30 people use it fluently.”

Many who use HSL are old. Young people do not learn it. At the Hawaii School for the Deaf and Blind in Honolulu, teachers use American Sign Language. This is the national norm. Students there may hear about HSL, but they learn standard ASL.

Eileen Kamaka, who grew up deaf on Kauai, remembers her first time at this school. “I was 8 years old when I came to Honolulu. My home signs were HSL. But at school, all the teachers signed ASL. Other children already knew ASL. I felt lost.""

Others had the same feeling. Some teachers told students that HSL was wrong. They said it was an old way and not correct. “This made many children ashamed of HSL,” says Lani Lambrecht. “They stopped using it. They did not teach it to their children.”

Now, people are trying to save HSL. The committee asks the state to help. They want classes in HSL, books, and videos. Some ask for HSL to be taught alongside ASL at the deaf school. There is hope that young deaf children could learn both.

The state has promised to look at the issue. Thomas Okana, who works for the Department of Education, said, “We know about the problem. We want to respect Hawaii’s history. But we must think how to add HSL. We have few teachers for HSL. Also, we must talk with families. Many parents only know ASL.”

Parents are worried about confusion. Some ask if students will become mixed up with two sign languages. Dr. Green says this will not be a big problem. “Children in many countries learn more than one language,” he says. “They are smart. They understand when to use which language. HSL is important for Hawaiian culture.”

The committee also wants recognition of HSL as an official state language. Some say this will help the language to survive. It would make Hawaii the first state in the US with two official sign languages.

But not all agree. Some school leaders say resources are too few. They say schools already struggle. “We need more teachers. We need updated materials. Adding a second sign language is not easy,” says Rachel Lee, principal of the deaf school.

Parents of young deaf children want strong support for ASL. They say it helps children to join in the wider world. “My son can use ASL to speak with deaf people everywhere in America,” says Ana Souza, whose child is six. “HSL is interesting, but he needs ASL to have more choices.”

But for the Lambrecht family, this is about more than school. “HSL is like Hawaiian language. It is ours,” says Lani. Her son, Kaleo, adds with his hands, “My grandfather’s hands told stories. If nobody learns HSL, those stories become lost.”

The committee is working with the university. They record the stories of older HSL users. They take videos and make sign dictionaries. They hope this will help future children learn.

Some efforts happen at home. Aunty Malia, who is 80 and deaf, teaches her grandchildren signs. “I use HSL with them when they visit me. They laugh and copy me. I think they remember,” she says with a smile.

The governor gave a short statement. He said he respects the work of the committee. He said his",1,True,ai_obfuscated,translated_news_awkward_plain,0.012815653838728267,0
doc_0485,1933,news,gpt-4.1,"World scientists have discovered a new change in the reefs of the ocean. The research was released on Thursday in the city of Canberra. The study took place in different seas and focused on reefs. They found something special about sharks near these places. Experts believe the number of shark species is dropping in many parts of the world. Some species are disappearing from the well-known coral reefs. This is because water temperatures are warming. Scientists think climate change is the main reason for this.

The team has been observing the reefs for several years. During this time, many coral structures started to lose color. This is called bleaching. It happens when the water gets too hot for a long time. Without healthy coral, small fish and other creatures cannot stay. Sharks also leave. In some reefs, researchers noticed only one or two types of sharks remained. In the past, those areas had many more species.

This finding is worrying for marine experts. They say if this situation continues, the balance in the ocean could change. Sharks are important for healthy reefs. When there are fewer sharks, other fish numbers grow too fast. This can hurt the reef even more. Some experts call sharks the ‘guardians’ of the reef. If they go away, the coral is in more danger.

Besides temperature, scientists found other problems. Fishing is also affecting shark numbers. Even when fishing is not allowed near reefs, illegal boats come at night. They catch sharks for their fins or meat. Sometimes, sharks get trapped by accident in nets meant for other fish. The team says stronger rules may be needed. They also want people to learn about why sharks are important for the ocean.

The report also describes how weather is becoming less predictable. Storms are more powerful. When strong waves hit a reef, it can break the coral. After the damage, it is hard for new coral to grow. Small animals have trouble surviving. Sharks must travel farther to find food. Young sharks are especially at risk. They need safe places with lots of fish.

The research group used underwater cameras and special sensors. They spent many months gathering information. The team leader, Dr. Sarah Lin, said they saw big changes from year to year. She explained that in 2010, they could see up to ten shark species in one part of the reef. In 2023, only three or four were there. This makes it harder for the reef to recover after disasters like bleaching or storms.

Some local people are also worried. In the Pacific, islanders have seen fewer sharks near their homes. They say the ocean feels empty. Fishers catch less now. Tourism is suffering too. Visitors come to see healthy coral and big fish like sharks. If these disappear, there are fewer jobs for local families.

The authors of the study say solving these problems is not easy. The oceans are connected. Changes in one place can affect others far away. They advise working together, across countries, to protect reefs and sharks. They ask for governments to make new agreements and spend money on ocean science. They also suggest teaching children about the ocean. Dr. Lin is hopeful people will listen. If action comes soon, she believes reefs and sharks can recover.

Experts agree this is a warning for the world. Coral reefs help protect coasts from storms. They give homes to thousands of creatures. They are important for food and jobs. The loss of sharks shows reefs are in trouble. Scientists say everyone must care for the ocean, before it is too late.",1,True,ai_obfuscated,translated_news_awkward_plain,0.02056566072253565,0
doc_0489,2690,news,gpt-4.1,"A recently published report has caused much discussion in the country. The report, which was revealed on Thursday by the Commission for Inquiry, contains many pages about the homes for children and mothers that were run by various organizations during the last century. According to the report, more than 10,000 children and mothers passed through these homes. Many of them did not leave with good memories. Some did not survive at all. The commission said survivors told of harsh conditions, hunger, and sadness. Many suffered as babies.

The report stated that, in some homes, the mothers were separated from their babies very soon after birth. In some cases, no contact was allowed, so mothers could not see or hold their newborns. Some mothers reported being told nothing about where their children had gone. Some later discovered their child had died. Survivors spoke about feelings of loss that lasted for decades. The commission pointed to many failings by those who ran the homes and those who were supposed to check on them.

Among the findings in the report, the commission said that very young children and babies were often underfed. Many former residents described being always hungry. Meals were small and lacked variety. Some survivors said food was sometimes spoiled, or little was given to babies. The report said that this did not seem to be due to lack of money. Sometimes the homes received enough public funds for better care. The commission said the staff at the homes were often unkind, and sometimes cruel. Punishment was common, both for mothers and children. Some women told the commission they were forced to do hard work while recovering from childbirth. Some children described being made to clean large areas, or carry heavy buckets, when they were only five or six years old.

A significant part of the report concentrates on how children, especially babies, were adopted or fostered out from the homes. In many cases, adoption happened without the mother’s agreement. The commission said that records were badly kept. It is not possible to know for sure how many children disappeared from the records. Some survivors said they came searching for their birth mothers or siblings years later and found nothing but silence. A small number of people told the commission they discovered by accident that they had spent their first years in one of the homes. Their adoptive parents had not been told the real story.

The commission gathered information by interviewing over four hundred former residents of the homes, both mothers and people who had lived there as children. The interviews lasted several months. Many survivors spoke for the first time about their experiences. During the hearings, some women broke down in tears because the memories were too painful. The commission thanked them for their courage. Some people expressed anger, saying they lost their childhood to the system. The report contains direct quotations from survivors. One woman said, “We were never allowed to hold our babies. I remember the sound of them crying.” Another said, “They punished me for asking about my child. They said I should forget her.”

The government replied to the report with an official statement. The statement said that the findings were disturbing. The government offered apologies for the suffering caused. It promised to set up a special fund to help survivors. The fund will be used to provide counseling, support, and help with searching for information. The government also said it will consider changing the law so that all records are made easier to access. Survivors welcomed the apology but said that practical help was needed, not just words.

One particular part of the report has received much attention. The commission found that, in some homes, babies who died were not given proper burials. Records of deaths were often not written down. In some cases, the graves of infants were left unmarked. The commission said that mothers were rarely told what happened to their babies if there was a death. Other children who lived in the homes remember being told not to ask questions. Some survivors said that, as adults, they spent years searching for the graves of siblings or their own children with no answers. The commission described this practice as deeply upsetting and against basic respect for families.

The report also describes the living conditions inside the homes. Many survivors said that the buildings were cold and damp. Heating was poor. Some people remember sharing beds with many others. Privacy was not allowed. Mothers were watched at all times, even when feeding their babies. Several survivors said that children were sometimes left alone in rooms for long hours as a punishment. The commission expressed concern that the government checked the homes only rarely. Inspections, when carried out, did not always ask staff about the women or children’s well-being.

Some survivors spoke about other children who did not survive. The report lists names and ages, where possible. In several cases, the records only mention “child” or “infant”. The commission said that death rates among babies in some homes were much higher than the rest of the country. It is unclear why so many deaths happened. The commission suggested that poor hygiene, lack of",1,True,ai_obfuscated,translated_news_awkward_plain,0.0109816384468845,0
doc_0492,1932,news,gpt-4.1,"Hurricane Doriana, which has been moving through the Atlantic since the end of August, hit the northern Bahamas islands with strong force during the first week of September. The first warnings were sent out by meteorologists early on August 28, when the storm became stronger. By the start of September, it had grown into a dangerous Category 5 system. Citizens in the islands prepared for the winds and rain, but some were still surprised by the strength of both. On September 2, towns in Abaco and Grand Bahama faced winds up to 290 kilometers per hour. Houses lost roofs. In many places, the water reached the second stories.

People started sharing photos online. There were images of empty homes, with windows blown out. Many photos showed streets now under water. Boats that used to float in the sea now sat stuck between buildings. The captions that people wrote for these photos said the same thing: this hurricane changed everything. Some pictures from August showed the islands before the hurricane. Blue sky, palm trees, children laughing by the water. Photos taken after Doriana arrived showed a very different world. In one, a man stands in waist-high water, carrying his daughter. In another, a group waits on a rooftop for help, trying to wave to a passing helicopter.

Rescue workers came from other islands and countries to help. They brought food, water, and blankets. The wind still blew hard as they arrived. It was difficult to land boats or helicopters. Some workers had to wait for hours before it was safe. When the wind slowed, teams started to check every house. They called out, knocked on doors, and looked for people or animals left behind. Many families lost contact with their relatives during the storm. Mobile phone service was broken for two days. People used radios to ask for news.

The government in Nassau said at least sixty people were missing by September 5. The number was expected to rise. Photos from weather agencies showed the storm cloud stretching far across the water. Caption writers explained the science: warm water made Doriana bigger and more powerful. Local leaders said it was the worst hurricane since records began. They said the islands will take years to recover. Officials compared before-and-after images and explained how so many houses were now gone. The wind flattened wooden homes in minutes. Brick homes stood longer, but many lost windows and walls. School classrooms filled with debris. Hospital staff worked almost without rest. They had to treat many people for cuts and broken bones.

International aid groups started to fly supplies in. United Nations teams gave out bottled water, crackers, and tarpaulins. Doctors Without Borders set up tents and treated those with fever or wounds. Volunteers shared more photos for the world to see. One photo’s caption described the silence after the hurricane, broken only by helicopters. Animals wandered the ruined neighborhoods, hungry and afraid. Survivors slept outside, waiting for help or news. In the evenings, families gathered by candles and shared stories of what happened when the wind came.

Many people wondered why the hurricane stayed over the islands for almost 24 hours. Meteorologists said Doriana moved very slowly, which made the flooding worse. In some neighborhoods, water levels rose by two meters. People climbed roofs, or took shelter in attics. Later, some rescue stories became famous. One man swam through wind and rain to reach his neighbor, who could not walk. He brought them food wrapped in plastic. Another story told of a nurse in Freeport who used her own car to drive patients to the hospital, even as water reached the door. Social media helped families find each other. Photos of missing people were posted with names and last-known locations. Some were found safe. Others have not returned.

After Doriana passed, officials counted the losses. More than 15,000 homes had damage. Schools, clinics, and stores closed. The main roads were blocked by trees, cars, and pieces of roof. Some residents started to clean up as soon as the wind stopped. They used buckets to carry water out of homes, and swept mud from floors. They hung wet clothes and blankets outside, hoping the sun would return. Volunteers gave out bread and water. In some places, there was no electricity even after a week. Generators became important. People waited in line to charge phones or fill water bottles.

Some people left the islands. They traveled by boat to Nassau or to Florida. Others decided to stay and help rebuild. The government promised money for repairs, but many said it would not be fast. Aid workers warned about sickness from the dirty water. They gave out medicine and taught people how to boil water before drinking it. The government set up shelters in churches and schools. Families crowded together, sometimes three or four in a room. Children painted pictures to show the storm. Some of these were posted next to photos from the hurricane.

Many eyes watched the weather, afraid that another storm might come. Meteorologists said",1,True,ai_obfuscated,translated_news_awkward_plain,0.0091981348837538,0
doc_0493,2952,news,gpt-4.1,"The Brentford Football Club, a team from West London, England, is becoming more known in the Premier League. Their journey is unusual. Many people did not think they would be so successful at this high level of football. Years ago, the club was in lower leagues. Supporters sometimes worried if the team would keep existing. Now, Brentford is in a contest with the most famous teams in England. Their stadium, called Gtech Community Stadium, often fills with fans, even on cloudy days when the weather is not kind.

This season, Brentford surprised many by winning against big teams. In one match against Manchester United, the Brentford players scored four goals in the first half. The fans shouted, some singing songs, some jumping up and down. The players on the field were not scared. They ran very fast, passed the ball quickly, and shot with confidence. It was a big moment. People talked about it on television and on radios in all parts of the country.

The club’s manager is Thomas Frank. He is from Denmark. His style of coaching is calm but serious. In interviews, Frank says that he trusts his players. He says they are a group with a strong connection. He talks of hard work and learning from mistakes. Sometimes, he appears with a small smile after victory. He does not boast but says the team is always improving. Some journalists believe Brentford’s secret is the focus on teamwork. No one player is above the group.

Brentford has players from many countries. The team includes people from Spain, Denmark, France, and Nigeria, among others. In this way, fans say their club is now international. The club’s scouts look for talent in different places. They do not always buy the most famous players. Instead, they search for people who fit the club’s way of playing. Sometimes, these players are young and unknown. But Brentford gives them a chance to grow.

The team’s story is also about the supporters. Many have followed Brentford for decades. Some remember when the club played in the old stadium at Griffin Park. Now, the new stadium has better seats and bigger lights. The sound of cheering is still loud. On match days, fans wear red and white scarves. Children hold their parents' hands and walk fast to find good seats. Old friends meet each other before the game, talking about the team’s chances.

In the league table, Brentford does not always sit at the top. There are losses some weeks. For example, the team lost to Arsenal by two goals. Other times, the club only gets a draw when fans wanted more. After these games, some people feel angry. Others say it is important to remember how far the team has come. On social media, supporters share photos from matches and write messages of hope.

The financial side of the club is a topic for newspapers. Brentford does not have as much money as the top Premier League teams. The owners are careful with spending. They do not buy many expensive players. Some say this is wise. Others worry that the club cannot keep the best players if bigger teams want to buy them. Last summer, one of the star forwards was sold to a club in Italy. The fans were sad, but Brentford used the money to buy three new players. These new members have helped the team score more goals.

English football is popular in many places. People in other countries watch the Premier League on television or on the internet. Brentford’s new success means the club has fans in new places. A group of schoolboys in Thailand wrote a letter to the club, saying they liked the team’s shirts. In Nigeria, one Brentford player is famous. Local people watch his games and send messages to him on social media.

During the season, the club also does community events. Players visit local schools. They talk about healthy food and the importance of exercise. Some of the coaches run football camps for children in West London. One of the team’s defenders remembered visiting a school last month. He said, “The children asked good questions. Some wanted to know what it is like to lose a game. I told them, the important thing is to try again.” These stories appear in the local newspapers.

Brentford’s fans have traditions. Before every home game, many walk together from the train station to the stadium. In the pubs near the stadium, people drink tea or soda and talk about football. Old men remember games from the 1970s. Young fans dream of Brentford playing in the Champions League one day. In the stadium, there is a mascot, a big bee, who dances in front of the supporters. Children wave and try to take photos with the bee.

When Brentford plays away games, some supporters travel together. They wear team colors and bring banners. In one recent match in Liverpool, the Brentford section was small but noisy. People sang for most of the game. The",1,True,ai_obfuscated,translated_news_awkward_plain,0.01080099322447617,0
doc_0496,2781,news,gpt-4.1,"In Britain, people still speak about new photos of the royal family. These photos appeared online last weekend. Many people shared them. The pictures show Prince William, his wife Catherine, and their daughter Princess Charlotte. The family is seen in a garden close to their home. The weather looks cloudy. They are dressed in simple clothes.

The pictures have received many comments. People are talking about different things. Some people say Princess Charlotte looks older. Others discuss why Prince George and Prince Louis are not in the photos. Many say it is a surprise. Usually, pictures of the royal family include all the children.

A strange thing is how the photos are labeled. Under each photo, the caption says “With love from us.” The use of “us” is not explained. Some people on social media ask about this. They write that the caption is confusing. Some say they want a more formal message. Others say the family tries to look more normal.

Another topic is the place where the photos are taken. The background looks like a small park or garden. British gardens are important for royal families. Many events happen there. Some people wrote that the garden is probably behind their house. Others think it is a public park. A few say the garden is not familiar.

Royal family watchers give opinions about Catherine. She holds Princess Charlotte’s hand in one image. In another, she stands a little behind her husband and daughter. People comment on her health. She wears a light jacket. Some say she looks tired. Others say she smiles, but it is not her usual smile. This has caused rumors. Some think something is wrong.

Prince William is in all the photos. He smiles in each picture. His hair looks more gray than before. He wears jeans and a blue shirt. Some say he looks more relaxed. Others believe he tries to hide stress. There are many ideas about how he is feeling.

Princess Charlotte is in the center of attention. She wears a flowered dress. Her hair is in a braid. She looks at the camera. Some comments say she looks just like Catherine. Others think she is more like William. People are happy to see her growing up.

The date of these photos is also discussed. There is no information about when they were taken. Some suggest last month. Others say the photos are new. A royal spokesperson did not answer questions about the date. People online keep guessing, but nobody knows for sure. This has made some people angry.

Many in Britain believe these photos were sent to answer rumors. In recent weeks, there have been many stories about the royal family. Some stories are about Catherine’s health. Others are about family problems. These photos may try to show that the family is together. Some people think it is a message for the British public. They want to say, “do not worry.”

People also talk about who took the photos. The royal family sometimes uses professional photographers. Other times, family members take pictures. In this case, the style looks very simple. Some believe Catherine took the photos herself. Others think it was a friend. A few people say the photos look too professional for a family member. Nobody knows the truth.

The photos are not official portraits. They are more relaxed. Some royal fans like this style. They say the family is trying to be more friendly. Others do not like it. They say the royal family must look more serious. There is much debate in the newspapers and online.

A big question is why Prince George and Prince Louis are missing. Some think they were in school. Others wonder if there is a family problem. The royal spokesperson did not give any answer. People keep asking. The newspapers write about it every day. Even TV shows talk about the missing princes.

British tradition says royal family photos are important. Some holidays, like Christmas or birthdays, always have a new photo. Many people wait for these moments. This time, the photos come at a strange moment. There is no holiday now. Some people are confused. Others hope for more photos soon.

Some people say these photos give hope. The royal family is still together. The pictures show smiles. Children grow up. Parents stand close. There are flowers in the garden. The weather is cloudy but not dark. This gives people a good feeling.

Yet, there are also questions and doubts. Some say the photos hide problems. They say the royal family wants to control the story. Others say it is not important. They only look at the pictures and say the family looks nice.

In the end, the British people discuss these photos in many ways. Some see new details every day. Others wait for the next pictures. There are many ideas, but not many answers. Still, the photos are everywhere. People keep looking. The royal family is still in the news.",1,True,ai_obfuscated,translated_news_awkward_plain,0.01058591353920124,0
doc_0497,2585,news,gpt-4.1,"Last night, many football fans gathered in Newcastle. They wore traditional Saudi clothes. These fans were happy about the club takeover. Newcastle United was bought by a Saudi investment group last week. The news made many fans excited. They believe now the club will have more money for new players and better results. Some people are not happy with this takeover. Human rights groups complain about Saudi Arabia’s actions. They ask fans and the club to think carefully about who owns their team now.

In the city’s main square, some supporters wore white robes and headscarves. It is like the traditional dress in Saudi Arabia. They sang club songs and waved flags. One fan told reporters he wore the clothes to show thanks. “Now we can dream big,” he said. Others said they just wanted to celebrate. A few said they did not care much about political discussions. Their biggest wish is a strong team.

The Premier League accepted the new owners after long talks. The football authorities said they received legal assurances from the Saudis. These documents say the state will not control the club directly. There were many questions about the country’s record on free speech and fair trials. Some fans read articles about it. Some avoided these topics and spoke only about football.

In shops near the stadium, people bought all the scarves, shirts, and hats with the Saudi colors. Business owners said demand for new merchandise is high. One shopkeeper said he has not seen so much interest before. The club’s social media accounts also had more followers than before. Many comments from fans in Saudi Arabia appeared, showing their happiness.

Some Newcastle supporters worry the club may change too much. They want the club to keep its traditions. They also fear that big changes could upset long-time fans. A few said they will need time to see if the new owners act in a good way. One supporter said he hopes “they respect the city and the people here.”

Others were more worried about what journalists call “sportswashing”. This means a country uses sport to look better in the world’s eyes. Human rights organizations ask the Premier League to watch the club’s activities closely. They want to make sure there is not only talk of improvement, but also real change.

For now, excitement and hope are stronger than concerns. Fans are already thinking about new players in the winter transfer window. Some dream of Newcastle United climbing higher in the league. The city waits to see what happens next. There are still many questions, but most fans are only wearing their shirts and singing loudly. Many just hope for a better future for their favorite club.",1,True,ai_obfuscated,translated_news_awkward_plain,0.037633951587447714,0
doc_0499,2784,news,gpt-4.1,"Last Sunday, a crowd gathered in the city center under gray clouds. Many came to hear speeches about the current president. The main topic was if he is racist. Signs of all colors showed up, some for him, some against him. It was noisy. Many shouted at each other. The police watched but did not go into the crowd.

James Johnson, a speaker at the event, said, “White and black, both feel angry. We need peace but get more fighting.” He says he is tired of talking about racism every week. His cousin, Clara, stood next to him. She said she felt unsafe now. “People look at me strange in some places,” she said. “I never noticed it before the last election.”

The president was not there. His staff said he was working in the White House. A statement from his office said, “The president wants to fight hate and respect everyone. He does not hate people because of their skin.”

Many people still believe he does. Social media fills with stories about him saying rude things. Some old employees say he made jokes about black people. Others call him a friend to all. The press keeps asking about it. The president says, “I am not racist.” But every week, something new happens. The country keeps talking.

The city mayor spoke to reporters. She said, “We see division. It gets worse. Nobody listens.” She blamed both sides for shouting. “People have to speak, yes. But now they hurt each other with words.” The mayor, who is black, said she feels sad for her city. She worries about young people. “Many tell me they hear hate at school or online.”

A local restaurant owner, Sarah White, watched the protest from her window. “Business is down,” she said. “People stay home. Some regular customers say they are afraid downtown.” Her restaurant’s sign was spray-painted with a message last week. She cleaned it but feels nervous. “I don't want trouble. But it comes anyway.”

A few black leaders appeared on television this week. They said the president has not answered their questions. “He calls us troublemakers,” said Marvin Green, a pastor. “But we are his people too. He does not love us the same.” He asked for a meeting. The White House said they will consider it.

White supporters also spoke. Anna Taylor, who wore a hat with the president’s name, told reporters, “He helps everybody. He just tells the truth. We can't say anything now without being called racist.” She said she lost friends after speaking for the president. “I just want work and peace. But people make me feel bad for my vote.”

The protest ended in the late afternoon. Police reported no arrests. Some windows had new paint on them. A group called “Citizens for Justice” claimed the action. They posted online, “We will not be silent while the president spreads hate.” No one answered their messages for comment.

Across the country, small protests happened in other cities. In the South, a group of young people walked with banners saying, “We are equal.” In the North, a meeting was held in a church. People there spoke about feeling left out. One man said, “I have lived here sixty years but now things feel different. It feels cold.”

In interviews, people give mixed reasons for how things got this way. Some say it started long ago. Others blame the internet. Most talk about things the president said or tweeted. One woman in Chicago said, “When the president says something, people listen. Some listen and use it for bad things.”

A poll last month showed 44 percent of people think the president is racist. 41 percent disagree. 15 percent are unsure. The numbers have changed since last year. Experts say more people now talk about race at work and at home. “It is not only about the president,” said David Rodgers, a teacher. “It is about how we treat each other each day.”

The president’s staff keeps sending emails about what he does for black people. They list jobs, low taxes, and safer streets. Still, some black leaders shake their heads. “We do not want only numbers. We want respect,” says Lisa Moore, director of a local group for black families. She says meetings with the government feel cold. “They want our votes but not our voices.”

At the protest, some young people carried pictures of victims. They called out names of black people killed by police. “Justice for all,” they chanted. A few white people joined them. One, Mark Davis, said, “I came to listen. I do not know the answer. But it is wrong to stay silent.”

After the protest, streets were quiet. A few news vans stayed. They waited for something to happen. A group of teenagers danced in the square. They played music and laughed. One said, “This is our",1,True,ai_obfuscated,translated_news_awkward_plain,0.001721753992013855,0
